Артикул,Описание,Название товара,Размер,Фото по ссылке,Цена,Наличие,Отображать на сайте
4990,"=== РАЗМЕР 90 ===
длина 49 см
ширина 28 см
плечи 25,5 см
рукав от плеча 31,5 см
=== РАЗМЕР 100 ===
длина 53 см
ширина 29 см
плечи 25,5 см
рукав от плеча 34 см
=== РАЗМЕР 110 ===
длина 54,5 см
ширина 30 см
плечи 27 см
рукав от плеча 35 см
=== РАЗМЕР 120 ===
длина 60 см
ширина 32 см
плечи 27,5 см
рукав от плеча 37,5 см
=== РАЗМЕР 130 ===
длина 61,5 см
ширина 33,5 см
плечи 28,5 см
рукав от плеча 40,5 см
платье
хлопок 80%
сзади замок
",Нарядное платье для девочки красное 4990,"90
 - 1 шт.      
100
 - 2 шт.      
120
 - 2 шт.      
130
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/naryadna-suknya-dlya-divchinki-chervona-4990-8594-1051x1051.jpg,420грн.,На складе,Да
4850,"=== РАЗМЕР 85 ===
длина 47 см
ширина 22 см
плечи 20 см
рукав от плеча 31 см
=== РАЗМЕР 90 ===
длина 49 см
ширина 23,5 см
плечи 22 см
рукав от плеча 31 см
=== РАЗМЕР 100 ===
длина 52 см
ширина 25 см
плечи 23 см
рукав от плеча 33 см
=== РАЗМЕР 110 ===
длина 56 см
ширина 26,5 см
плечи 24 см
рукав от плеча 35 см
=== РАЗМЕР 120 ===
длина 58 см
ширина 28,5 см
плечи 25,5 см
рукав от плеча 36,5 см
=== РАЗМЕР 130 ===
длина 61 см
ширина 30,5 см
плечи 26,5 см
рукав от плеча 39 см
=== РАЗМЕР 140 ===
длина 63 см
ширина 30,5 см
плечи 28,5 см
рукав от плеча 41,5 см
Платье
верх хлопок
низ фатин + подклад хб
",Платье розовое 4850,"85
 - 1 шт.      
90
 - 6 шт.      
100
 - 5 шт.      
110
 - 4 шт.      
120
 - 2 шт.      
130
 - 3 шт.      
140
 - 3 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-rozheva-4850-8592-1051x1051.jpg,320грн.,На складе,Да
4847,"===РАЗМЕР 85===
длина 47 см
ширина 25 см
плечи 22 см
рукав от плеча 27,5 см 
===РАЗМЕР 90===
длина 48 см
ширина 26 см
плечи 23 см
рукав от плеча 30 см 
===РАЗМЕР 100===
длина 52 см
ширина 27 см
плечи 24,5 см
рукав от плеча 32 см 
===РАЗМЕР 110===
длина 53 см
ширина 28,5 см
плечи 25 см
рукав от плеча 34 см 
===РАЗМЕР 120===
длина 56 см
ширина 30,5 см
плечи 26,5 см
рукав от плеча 35 см 
===РАЗМЕР 130===
длина 58 см
ширина 32 см
плечи 26,5 см
рукав от плеча 38 см 
===РАЗМЕР 140===
длина 65 см
ширина 33 см
плечи 29,5 см
рукав от плеча 40 см
Платье
верх хлопок, низ фатин + подлкад хб
",Платье для девочки Flamingo розовое 4847,"100
 - 3 шт.      
110
 - 5 шт.      
120
 - 2 шт.      
130
 - 3 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-flamingo-rozheva-4847-8588-1051x1051.jpg,325грн.,На складе,Да
4848,"===РАЗМЕР 85===
длина 47 см
ширина 24 см
плечи 22,5 см
рукав от плеча 29 см 
===РАЗМЕР 90===
длина 50 см
ширина 26 см
плечи 23,5 см
рукав от плеча 30,5 см 
===РАЗМЕР 100===
длина 50 см
ширина 27,5 см
плечи 24 см
рукав от плеча 32 см 
===РАЗМЕР 110===
длина 55 см
ширина 29 см
плечи 25,5 см
рукав от плеча 33 см 
===РАЗМЕР 120===
длина 57 см
ширина 29 см
плечи 26 см
рукав от плеча 35,5 см 
===РАЗМЕР 130===
длина 59 см
ширина 32 см
плечи 28,5 см
рукав от плеча 38,5 см 
===РАЗМЕР 140===
длина 61 см
ширина 32 см
плечи 29 см
рукав от плеча 39 см
Платье
верх хлопок, низ фатин + подлкад хб
",Платье для девочки Flamingo красное 4848,"85
 - 4 шт.      
90
 - 3 шт.      
130
 - 2 шт.      
140
 - 5 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-flamingo-chervona-4848-8587-1051x1051.jpg,325грн.,На складе,Да
4459,"===РАЗМЕР 80===
длина 32 см
ширина 29 см
плечи 23 см
рукав от плеча 26 см 
===РАЗМЕР 90===
длина 36 см
ширина 31 см
плечи 24 см
рукав от плеча 28 см 
===РАЗМЕР 100===
длина 39 см
ширина 32 см
плечи 24 см
рукав от плеча 30 см 
===РАЗМЕР 110===
длина 41 см
ширина 33 см
плечи 26 см
рукав от плеча 32 см
весна/осень
верх полиэстер
подклад сетка
",Ветровка для девочки малиновая 4459,"80
 - 3 шт.      
90
 - 4 шт.      
100
 - 2 шт.      
110
 - 3 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/vitrovka-dlya-divchinki-malinova-4459-8574-1051x1051.jpg,360грн.,На складе,Да
4974,"=== РАЗМЕР 74 ===
КУРТОЧКА
длина 30 см
ширина 27,5 см
плечи 23 см
рукав от плеча 25,5 см
РЕГЛАН
длина 29,5 см
ширина 22 см
плечи 20 см
рукав от плеча 24,5 см
штаны
длина 38см
шаговый 20,5 см
=== РАЗМЕР 80 ===
КУРТОЧКА
длина 32 см
ширина 28 см
плечи 24,5 см
рукав от плеча 27 см
РЕГЛАН
длина 30,5 см
ширина 24 см
плечи 20,5 см
рукав от плеча 25,5 см
штаны
длина 41 см
шаговый 24,5 см
=== РАЗМЕР 86 ===
КУРТОЧКА
длина 33,5 см
ширина 29 см
плечи 25 см
рукав от плеча 28 см
РЕГЛАН
длина 33 см
ширина 24 см
плечи 22,5 см
рукав от плеча 27,5 см
штаны
длина 44 см
шаговый 26,5 см
костюм
курточка + реглан + брюки
курточка - верх полиэстер + тонкий слой синтепона
реглан - хлопок
штаны - трикотаж
производитель Турция
",Костюм для девочки Heart 4974,"80
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-dlya-divchinki-heart-4974-8571-1051x1051.jpg,450грн.,На складе,Да
4846,"=== РАЗМЕР 85 ===
длина 44 см
ширина 23 см
плечи 23,5 см
рукав от плеча 30 см
=== РАЗМЕР 90 ===
длина 46 см
ширина 25 см
плечи 24 см
рукав от плеча 33 см
=== РАЗМЕР 100 ===
длина 48 см
ширина 26 см
плечи 24 см
рукав от плеча 35 см
=== РАЗМЕР 110 ===
длина 52 см
ширина 27 см
плечи 25 см
рукав от плеча 37 см
=== РАЗМЕР 120 ===
длина 57 см
ширина 29 см
плечи 28 см
рукав от плеча 39 см

===РАЗМЕР 130===
длина 59 см
ширина 29 см
плечи 28 см
рукав от плеча 42 см 
===РАЗМЕР 140===
длина 63 см
ширина 31 см
плечи 29 см
рукав от плеча 44 см
Платье
шифон
Данные производителя:
р.85 - на рост 80-90 см
р.90 - на рост 90-95 см
р.100 - на рост 95-100 см
р.110 - на рост 100-105 см
р.120 - на рост 105-110 см
р.130 - на рост 110-120 см
р.140 - на рост 120-125 см
",Платье для девочки черное 4846,"85
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/suknya-dlya-divchinki-chorna-4846-8570-1051x1051.jpg,300грн.,На складе,Да
4971,"=== РАЗМЕР 90 ===
длина 37,5 см
ширина 29 см
плечи 24,5 см
рукав от плеча 30,5 см
=== РАЗМЕР 100 ===
длина 39,5 см
ширина 30,5 см
плечи 26 см
рукав от плеча 32,5 см
=== РАЗМЕР 105 ===
длина 38,5 см
ширина 32 см
плечи 27 см
рукав от плеча 32 см
=== РАЗМЕР 110 ===
длина 41 см
ширина 34 см
плечи 29,5 см
рукав от плеча 34 см
=== РАЗМЕР 120 ===
длина 44 см
ширина 35 см
плечи 30,5 см
рукав от плеча 37 см
=== РАЗМЕР 130 ===
длина 46,5 см
ширина 37 см
плечи 31 см
рукав от плеча 39,5 см
рубашка
утепленная
байка
внутри плюш
",Утепленнач рубашка SportBearky 4971,"90
 - 2 шт.      
110
 - 1 шт.      
120
 - 1 шт.      
130
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/uteplena-sorochka-sportbearky-4971-8565-1051x1051.jpg,330грн.,На складе,Да
4970,"=== РАЗМЕР 74 ===
ветровку
длина 29 см
ширина 25,5 см
плечи 21 см
рукав от плеча 23 см
РЕГЛАН
длина 29 см
ширина 23 см
плечи 20,5 см
рукав от плеча 24 см
штаны
длина 38 см
шаговый 21 см
=== РАЗМЕР 80 ===
ветровку
длина 30,5 см
ширина 28 см
плечи 22 см
рукав от плеча 24,5 см
РЕГЛАН
длина 30 см
ширина 24,5 см
плечи 21,5 см
рукав от плеча 24 см
штаны
длина 41 см
шаговый 24 см
=== РАЗМЕР 86 ===
ветровку
длина 33,5 см
ширина 29 см
плечи 23 см
рукав от плеча 27 см
РЕГЛАН
длина 32,5 см
ширина 26 см
плечи 23,5 см
рукав от плеча 26 см
штаны
длина 44 см
шаговый 26,5 см
костюм
ветровка + реглан + брюки
ветровка - верх полиэстер, подклад хлопок
реглан - хлопок
штаны - трикотаж
производитель Турция
",Костюм-тройка для девочек Cat 4970,"74
 - 1 шт.      
80
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-triyka-dlya-divchat-cat-4970-8564-1051x1051.jpg,430грн.,На складе,Да
4969,"=== РАЗМЕР 74 ===
ветровку
длина 29 см
ширина 26 см
плечи 21 см
рукав от плеча 23 см
РЕГЛАН
длина 32 см
ширина 25 см
плечи 22 см
рукав от плеча 27,5 см
штаны
длина 37 см
шаговый 20,5 см
=== РАЗМЕР 80 ===
ветровку
длина 30,5 см
ширина 28 см
плечи 22,5 см
рукав от плеча 24,5 см
РЕГЛАН
длина 32 см
ширина 25 см
плечи 21,5 см
рукав от плеча 24 см
штаны
длина 41 см
шаговый 23,5 см
=== РАЗМЕР 86 ===
ветровку
длина 33 см
ширина 29,5 см
плечи 23,5 см
рукав от плеча 26,5 см
РЕГЛАН
длина 32 см
ширина 26,5 см
плечи 23 см
рукав от плеча 29 см
штаны
длина 45 см
шаговый 26 см
костюм
ветровка + реглан + брюки
ветровка - верх полиэстер, подклад хлопок
реглан - хлопок
штаны - трикотаж
производитель Турция
",Костюм-тройка для девочек Cat 4969,"74
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-triyka-dlya-divchat-cat-4969-8563-1051x1051.jpg,430грн.,На складе,Да
4968,"=== РАЗМЕР 74 ===
ЖИЛЕТ
длина 28 см
ширина 25,5 см
РЕГЛАН
длина 27,5 см
ширина 22,5 см
плечи 20 см
рукав от плеча 23,5 см
штаны
длина 36,5 см
шаговый 18,5 см
=== РАЗМЕР 80 ===
ЖИЛЕТ
длина 30 см
ширина 28 см
РЕГЛАН
длина 29 см
ширина 23,5 см
плечи 21 см
рукав от плеча 25,5 см
штаны
длина 38 см
шаговый 21 см
=== РАЗМЕР 86 ===
ЖИЛЕТ
длина 32 см
ширина 28,5 см
РЕГЛАН
длина 31 см
ширина 25 см
плечи 22 см
рукав от плеча 28,5 см
штаны
длина 40,5 см
шаговый 23 см
Костюм-тройка
жилет + реглан + брюки
жилет - верх полиэстер, утеплитель синтепон, подкладка хлопок
реглан - хлопок
штаны - трикотаж
",Костюм для девочки Cloud 4968,"74
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-dlya-divchinki-cloud-4968-8562-1051x1051.jpg,400грн.,На складе,Да
4966,"=== РАЗМЕР 74 ===
ЖИЛЕТ
длина 27,5 см
ширина 28 см
РЕГЛАН
длина 26,5 см
ширина 23 см
плечи 20,5 см
рукав от плеча 23,5 см
штаны
длина 35 см
шаговый 19,5 см
=== РАЗМЕР 80 ===
ЖИЛЕТ
длина 31 см
ширина 28,5 см
РЕГЛАН
длина 29 см
ширина 24 см
плечи 20,5 см
рукав от плеча 25 см
штаны
длина 38 см
шаговый 21,5 см
=== РАЗМЕР 86 ===
ЖИЛЕТ
длина 31,5 см
ширина 31 см
РЕГЛАН
длина 31 см
ширина 25 см
плечи 21,5 см
рукав от плеча 28 см
штаны
длина 43 см
шаговый 24 см
Костюм-тройка
жилет + реглан + брюки
жилет - верх полиэстер, утеплитель синтепон, подкладка хлопок
реглан - хлопок
штаны - трикотаж
",Костюм для девочки Cloud 4966,"74
 - 1 шт.      
86
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-dlya-divchinki-cloud-4966-8560-1051x1051.jpg,400грн.,На складе,Да
4525,"=== РАЗМЕР 90 ===
длина по спинке 36 см
ширина 30 см
рукав от горла 35 см
=== РАЗМЕР 100 ==
длина по спинке 38 см
ширина 33 см
рукав от горла 37 см
=== РАЗМЕР 105 ==
длина по спинке 40 см
ширина 34 см
рукав от горла 39 см
=== РАЗМЕР 110 ==
длина по спинке 42 см
ширина 36 см
рукав от горла 41 см
=== РАЗМЕР 120 ==
длина по спинке 44 см
ширина 37 см
рукав от горла 45 см
Кофта
весна/осень
утепленная
внутри меховушка
",Кофта утепленная Мишка оранж 4525,"90
 - 4 шт.      
100
 - 2 шт.      
105
 - 8 шт.      
110
 - 9 шт.      
120
 - 5 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kofta-uteplena-vedmedik-oranzh-4525-8559-1051x1051.jpg,380грн.,На складе,Да
4524,"=== РАЗМЕР 90 ===
длина по спинке 36 см
ширина 30 см
рукав от горла 35 см
=== РАЗМЕР 100 ==
длина по спинке 38 см
ширина 33 см
рукав от горла 37 см
=== РАЗМЕР 105 ==
длина по спинке 40 см
ширина 34 см
рукав от горла 39 см
=== РАЗМЕР 110 ==
длина по спинке 42 см
ширина 36 см
рукав от горла 41 см
=== РАЗМЕР 120 ==
длина по спинке 44 см
ширина 37 см
рукав от горла 45 см
Кофта
весна/осень
утепленная
внутри меховушка
",Кофта утепленная Мишка серая 4524,"90
 - 1 шт.      
100
 - 8 шт.      
105
 - 5 шт.      
110
 - 5 шт.      
120
 - 6 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kofta-uteplena-vedmedik-sira-4524-8558-1051x1051.jpg,380грн.,На складе,Да
4523,"===РАЗМЕР 90===
длина по спинке 35 см
ширина 31 см
рукав от горла 35 см 
===РАЗМЕР 100==
длина по спинке 38 см
ширина 33 см
рукав от горла 37 см 
===РАЗМЕР 105==
длина по спинке 40 см
ширина 35 см
рукав от горла 38 см 
===РАЗМЕР 110==
длина по спинке 42 см
ширина 36 см
рукав от горла 40 см 
===РАЗМЕР 120==
длина по спинке 44 см
ширина 38 см
рукав от горла 45 см
Кофта
весна/осень
утепленная
внутри меховушка
",Кофта утепленная Мишка желтая 4523,"90
 - 3 шт.      
105
 - нет на складе.      
110
 - 5 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kofta-uteplena-vedmedik-zhovta-4523-8557-1051x1051.jpg,380грн.,На складе,Да
4962,"=== РАЗМЕР 74 ===
ЖИЛЕТ
длина 28,5 см
ширина 27,5 см
РЕГЛАН
длина 27 см
ширина 23 см
плечи 20 см
рукав от плеча 22 см
штаны
длина 34 см
шаговый 17 см
=== РАЗМЕР 80 ===
ЖИЛЕТ
длина 30 см
ширина 27,5 см
РЕГЛАН
длина 27 см
ширина 24,5 см
плечи 21 см
рукав от плеча 24,5 см
штаны
длина 39 см
шаговый 21,5 см
=== РАЗМЕР 86 ===
ЖИЛЕТ
длина 32 см
ширина 29 см
РЕГЛАН
длина 31 см
ширина 24,5 см
плечи 21 см
рукав от плеча 26,5 см
штаны
длина 39 см
шаговый 21,5 см
Костюм-тройка
жилет + реглан + брюки
жилет - верх полиэстер, утеплитель синтепон, подкладка хлопок
реглан - хлопок
штаны - трикотаж
",Костюм для девочки Horses 4962,"80
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-dlya-divchinki-horses-4962-8551-1051x1051.jpg,400грн.,На складе,Да
4961,"=== РАЗМЕР 74 ===
ЖИЛЕТ
длина 29 см
ширина 27 см
РЕГЛАН
длина 27 см
ширина 23 см
плечи 19 см
рукав от плеча 22,5 см
штаны
длина 34 см
шаговый 17,5 см
=== РАЗМЕР 80 ===
ЖИЛЕТ
длина 30 см
ширина 28,5 см
РЕГЛАН
длина 30 см
ширина 24 см
плечи 20 см
рукав от плеча 25,5 см
штаны
длина 36 см
шаговый 20 см
=== РАЗМЕР 86 ===
ЖИЛЕТ
длина 32 см
ширина 30 см
РЕГЛАН
длина 30 см
ширина 24,5 см
плечи 21,5 см
рукав от плеча 27,5 см
штаны
длина 40 см
шаговый 22,5 см
Костюм-тройка
жилет + реглан + брюки
жилет - верх полиэстер, утеплитель синтепон, подкладка хлопок
реглан - хлопок
штаны - трикотаж
",Костюм для девочки Horses розовый 4961,"74
 - 2 шт.      
80
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-dlya-divchinki-horses-rozheviy-4961-8550-1051x1051.jpg,400грн.,На складе,Да
4956,"=== РАЗМЕР 68 ===
ЖИЛЕТ
длина 26 см
ширина 25,5 см
РЕГЛАН
длина 25 см
ширина 22,5 см
плечи 17,5 см
рукав от плеча 21,5 см
штаны
длина 36,5 см
шаговый 18 см
=== РАЗМЕР 74 ===
ЖИЛЕТ
длина 27 см
ширина 26,5 см
РЕГЛАН
длина 26,5 см
ширина 23 см
плечи 18,5 см
рукав от плеча 23 см
штаны
длина 39 см
шаговый 21 см
=== РАЗМЕР 80 ===
ЖИЛЕТ
длина 29 см
ширина 28 см
РЕГЛАН
длина 28 см
ширина 23,5 см
плечи 20 см
рукав от плеча 25 см
штаны
длина 42 см
шаговый 21 см
Костюм-тройка
жилет + реглан + брюки
жилет - верх полиэстер, утеплитель синтепон, подкладка хлопок
реглан - хлопок
штаны - трикотаж
",Костюм для девочки CupCake розовый 4955,"68
 - 1 шт.      
74
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-dlya-divchinki-cupcake-chervoniy-4956-8541-1051x1051.jpg,400грн.,На складе,Да
4955,"=== РАЗМЕР 68 ===
ЖИЛЕТ
длина 26 см
ширина 26 см
РЕГЛАН
длина 25 см
ширина 21 см
плечи 18,5 см
рукав от плеча 20,5 см
штаны
длина 36 см
шаговый 18 см
=== РАЗМЕР 74 ===
ЖИЛЕТ
длина 28 см
ширина 27 см
РЕГЛАН
длина 26,5 см
ширина 23 см
плечи 18,5 см
рукав от плеча 23 см
штаны
длина 39 см
шаговый 20 см
=== РАЗМЕР 80 ===
ЖИЛЕТ
длина 30,5 см
ширина 28 см
РЕГЛАН
длина 30 см
ширина 23,5 см
плечи 20,5 см
рукав от плеча 26 см
штаны
длина 41 см
шаговый 21 см
Костюм-тройка
жилет + реглан + брюки
жилет - верх полиэстер, утеплитель синтепон, подкладка хлопок
реглан - хлопок
штаны - трикотаж
",Костюм для девочки CupCake розовый 4955,"68
 - 1 шт.      
80
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kostyum-dlya-divchinki-cupcake-rozheviy-4955-8540-1051x1051.jpg,400грн.,На складе,Да
7456,"===РАЗМЕР 80===
длина 37 см
ширина 31 см
плечи 25 см
рукав от плеча 29 см 
===РАЗМЕР 90===
длина 40 см
ширина 33 см
плечи 26,5 см
рукав от плеча 31 см 
===РАЗМЕР 100===
длина 43 см
ширина 35 см
плечи 28 см
рукав от плеча 34 см
КУРТОЧКА
ДЕМИ/ОСЕНЬ/ВЕСНА
ВЕРХ ПОЛИЭСТЕР
УТЕПЛИТЕЛЬ СИНТЕПОН
ПОДКЛАД МЕХОВУШКА
","Курточка для девочек Minnye красная синтепон + мех, деми 7456","80
 - 3 шт.      
90
 - 3 шт.      
100
 - 7 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kurtochka-dlya-divchatok-minnye-chervona-sintepon-hutro-demi-7456-8532-1051x1051.JPG,420грн.,На складе,Да
7455,"===РАЗМЕР 80===
длина 37 см
ширина 31 см
плечи 25 см
рукав от плеча 29 см

===РАЗМЕР 90===
длина 40 см
ширина 33 см
плечи 26,5 см
рукав от плеча 31 см

===РАЗМЕР 100===
длина 42 см
ширина 35 см
плечи 28,5 см
рукав от плеча 34 см
КУРТОЧКА
ДЕМИ/ОСЕНЬ/ВЕСНА
ВЕРХ ПОЛИЭСТЕР
УТЕПЛИТЕЛЬ СИНТЕПОН
ПОДКЛАД МЕХОВУШКА


","Курточка для девочек Minnye рожева синтепон + мех, деми 7455","80
 - 4 шт.      
100
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kurtochka-dlya-divchatok-minnye-rozheva-sintepon-hutro-demi-7455-8531-1051x1051.JPG,420грн.,На складе,Да
7454,"===РАЗМЕР 80===
длина 37 см
ширина 31 см
плечи 25 см
рукав от плеча 29 см 
===РАЗМЕР 90===
длина 40 см
ширина 33 см
плечи 26,5 см
рукав от плеча 31 см 
===РАЗМЕР 100===
длина 43 см
ширина 35 см
плечи 28 см
рукав от плеча 34 см
КУРТОЧКА
ДЕМИ/ОСЕНЬ/ВЕСНА
ВЕРХ ПОЛИЭСТЕР
УТЕПЛИТЕЛЬ СИНТЕПОН
ПОДКЛАД МЕХОВУШКА
","Курточка для девочек Minnye жолтая синтепон + мех, деми 7454","80
 - 5 шт.      
100
 - 3 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kurtochka-dlya-divchatok-minnye-zhovta-sintepon-hutro-demi-7454-8530-1051x1051.JPG,420грн.,На складе,Да
7453,"===РАЗМЕР 80===
длина 37 см
ширина 31 см
плечи 25 см
рукав от плеча 28 см 
===РАЗМЕР 90===
длина 40 см
ширина 33 см
плечи 26,5 см
рукав от плеча 31 см 
===РАЗМЕР 100===
длина 43 см
ширина 34 см
плечи 28 см
рукав от плеча 34 см
КУРТОЧКА
ДЕМИ/ОСЕНЬ/ВЕСНА
ВЕРХ ПОЛИЭСТЕР
УТЕПЛИТЕЛЬ СИНТЕПОН
ПОДКЛАД МЕХОВУШКА
","Курточка для девочек Minnye синтепон + мех, деми 7453","100
 - 4 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kurtochka-dlya-divchatok-minnye-sintepon-hutro-demi-7453-8529-1051x1051.JPG,420грн.,На складе,Да
4953,"=== РАЗМЕР 100 ===
КОФТА
длина 35 см
ширина 29 см
плечи 22,5 см
рукав от плеча 34 см
ЮБКА
длина 27 см
=== РАЗМЕР 105 ===
КОФТА
длина 36 см
ширина 29 см
плечи 23,5 см
рукав от плеча 35 см
ЮБКА
длина 29 см
=== РАЗМЕР 110 ===
КОФТА
длина 39 см
ширина 31 см
плечи 25 см
рукав от плеча 38 см
ЮБКА
длина 30 см
=== РАЗМЕР 120 ===
КОФТА
длина 42 см
ширина 33,5 см
плечи 28 см
рукав от плеча 41 см
ЮБКА
длина 35 см
=== РАЗМЕР 140 ===
КОФТА
длина 46 см
ширина 36 см
плечи 31 см
рукав от плеча 43 см
ЮБКА
длина 37 см
Костюм
кофта+юбка
акрил
",Комплект для девочнки черный 4953,"100
 - 1 шт.      
105
 - 2 шт.      
110
 - 2 шт.      
120
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-chorniy-4953-8515-1051x1051.jpg,450грн.,На складе,Да
4952,"=== РАЗМЕР 100 ===
КОФТА
длина 35 см
ширина 28 см
плечи 22,5 см
рукав от плеча 35 см
ЮБКА
длина 29 см
=== РАЗМЕР 110 ===
КОФТА
длина 38 см
ширина 29,5 см
плечи 24 см
рукав от плеча 37 см
ЮБКА
длина 29 см
=== РАЗМЕР 115 ===
КОФТА
длина 38,5 см
ширина 32 см
плечи 25,5 см
рукав от плеча 40 см
ЮБКА
длина 34 см
=== РАЗМЕР 120 ===
КОФТА
длина 41 см
ширина 33 см
плечи 26 см
рукав от плеча 41 см
ЮБКА
длина 30 см
=== РАЗМЕР 125 ===
КОФТА
длина 41 см
ширина 33 см
плечи 27 см
рукав от плеча 41 см
ЮБКА
длина 33,5 см
=== РАЗМЕР 130 ===
КОФТА
длина 43 см
ширина 33,5 см
плечи 27 см
рукав от плеча 42 см
ЮБКА
длина 35 см
=== РАЗМЕР 140 ===
КОФТА
длина 45 см
ширина 34,5 см
плечи 29 см
рукав от плеча 44 см
ЮБКА
длина 36 см
Костюм
кофта+юбка
акрил
",Комплект для девочнки красный 4952,"100
 - 2 шт.      
120
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/komplekt-dlya-divchinki-chervoniy-4952-8514-1051x1051.jpg,450грн.,На складе,Да
4857,"===РАЗМЕР 74===
длина 48 см
ширина 25 см
рукав от плеча 25 см
шаговый 16 см
===РАЗМЕР 80===
длина 48 см
ширина 27 см
рукав от плеча 25 см
шаговый 17 см
Маломерит!
Комбинезон
акрил+шерсть
производитель Турция
",Комбинезон для малышей серый 4857,"74
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kombinezon-dlya-malyat-siriy-4857-8513-1051x1051.jpg,420грн.,На складе,Да
4856,"===РАЗМЕР 74===
длина 44 см
ширина 25 см
рукав от плеча 24 см
шаговый 16 см
===РАЗМЕР 80===
длина 47 см
ширина 26 см
рукав от плеча 27 см
шаговый 17 см
Комбинезон
акрил+шерсть
производитель Турция
",Комбинезон для малышей 4856,"74
 - 1 шт.      
80
 - 2 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kombinezon-dlya-malyat-4856-8512-1051x1051.jpg,420грн.,На складе,Да
4855,"===РАЗМЕР 74===
длина 45 см
ширина 24 см
рукав от плеча 23 см
шаговый 16 см
===РАЗМЕР 80===
длина 47 см
ширина 26 см
рукав от плеча 27,5 см
шаговый 17 см
Комбинезон
акрил+шерсть
производитель Турция
",Комбинезон для малышей розовый 4855,"74
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kombinezon-dlya-malyat-rozheviy-4855-8511-1051x1051.jpg,420грн.,На складе,Да
4854,"===РАЗМЕР 74===
длина 44 см
ширина 24 см
рукав от плеча 23 см
шаговый 16 см 
===РАЗМЕР 80===
длина 47 см
ширина 26 см
рукав от плеча 25 см
шаговый 17 см 
===РАЗМЕР 86===
длина 53 см
ширина 29 см
рукав от плеча 30 см
шаговый 18 см
Комбинезон
акрил+шерсть
производитель Турция
Маломерит!!!
",Комбинезон для малышей голубой 4854,"74
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kombinezon-dlya-malyat-blakitniy-4854-8510-1051x1051.jpg,420грн.,На складе,Да
4852,"===РАЗМЕР 74===
длина 48 см
ширина 25 см
рукав от плеча 28 см
шаговый 16 см 
===РАЗМЕР 80===
длина 51 см
ширина 28 см
рукав от плеча 28 см
шаговый 17 см 
===РАЗМЕР 86===
длина 53 см
ширина 29 см
рукав от плеча 30 см
шаговый 18 см
Комбинезон
акрил+шерсть
производитель Турция
",Комбинезон для малышей светло-коричневый 4852,"74
 - 1 шт.",https://chebyrashka.com.ua/image/cache/catalog/aaa/kombinezon-dlya-malyat-svitlo-korichneviy-4852-8509-1051x1051.jpg,420грн.,На складе,Да
